date;trav;;;;;
03/02/2000;0.835518901;;;;;
03/03/2000;0.176601136;;;;;
03/09/2000;1.826158018;;;;;
03/10/2000;0.825678777;;;;;
3/13/2000;-0.817871923;;;;;
3/14/2000;-1.507972098;;;;;
3/15/2000;-0.648499742;;;;;
3/16/2000;0.276376528;;;;;
3/17/2000;0.478565747;;;;;
3/20/2000;-0.251469885;;;;;
3/21/2000;0.031005669;;;;;
3/22/2000;1.797622958;;;;;
3/23/2000;-0.043776219;;;;;
3/24/2000;0.028069253;;;;;
3/27/2000;0.614982032;;;;;
3/28/2000;0.494183942;;;;;
3/29/2000;-1.157234807;;;;;
3/30/2000;-0.469229615;;;;;
3/31/2000;-0.703784541;;;;;
04/03/2000;0.293877648;;;;;
04/04/2000;-1.063411197;;;;;
04/05/2000;-0.80553623;;;;;
04/06/2000;-0.068877562;;;;;
04/07/2000;0.730722254;;;;;
04/10/2000;0.594414355;;;;;
04/11/2000;-1.210563645;;;;;
04/12/2000;-0.329477157;;;;;
4/13/2000;-0.312090529;;;;;
4/14/2000;-1.300747015;;;;;
4/17/2000;-0.861506608;;;;;
4/18/2000;0.023131752;;;;;
4/19/2000;0.6726404;;;;;
4/20/2000;-0.514390705;;;;;
4/25/2000;0.290283415;;;;;
4/26/2000;0.679730912;;;;;
4/27/2000;0.046245843;;;;;
4/28/2000;-0.006790452;;;;;
05/03/2000;0.121751553;;;;;
05/04/2000;-0.572142928;;;;;
05/05/2000;-0.191239074;;;;;
05/08/2000;0.367591186;;;;;
05/09/2000;-0.515552841;;;;;
05/10/2000;-0.501674141;;;;;
05/11/2000;-0.247154226;;;;;
05/12/2000;0.11680497;;;;;
5/15/2000;-0.078568773;;;;;
5/16/2000;1.255667713;;;;;
5/17/2000;0.506750013;;;;;
5/18/2000;-0.846455881;;;;;
5/19/2000;-0.392964476;;;;;
5/22/2000;-0.512840688;;;;;
5/23/2000;-0.773688559;;;;;
5/24/2000;-0.513885839;;;;;
5/25/2000;0.975935121;;;;;
5/26/2000;0.02856384;;;;;
5/29/2000;0.551919977;;;;;
5/30/2000;0.355173195;;;;;
5/31/2000;0.760186918;;;;;
06/01/2000;-0.44014311;;;;;
06/02/2000;0.758481419;;;;;
06/05/2000;1.080414729;;;;;
06/06/2000;-0.222687327;;;;;
06/07/2000;-0.092128933;;;;;
06/08/2000;0.427805381;;;;;
06/09/2000;0.172250059;;;;;
06/12/2000;-0.084225076;;;;;
6/13/2000;-0.399381437;;;;;
6/14/2000;0.437306544;;;;;
6/15/2000;0.021287143;;;;;
6/16/2000;0.37610503;;;;;
6/19/2000;-0.278755614;;;;;
6/20/2000;0.923793346;;;;;
6/21/2000;-0.012164219;;;;;
6/26/2000;0.895689822;;;;;
6/27/2000;-0.489575154;;;;;
6/28/2000;-0.515850448;;;;;
6/29/2000;0.750713189;;;;;
6/30/2000;-0.986785139;;;;;
07/03/2000;0.667249763;;;;;
07/04/2000;0.741221248;;;;;
07/05/2000;0.38009717;;;;;
07/06/2000;-0.306239661;;;;;
07/07/2000;0.481925843;;;;;
07/10/2000;0.588255785;;;;;
07/11/2000;-0.306137264;;;;;
07/12/2000;-1.549977086;;;;;
7/13/2000;0.357096862;;;;;
7/14/2000;-1.367833706;;;;;
7/17/2000;0.787655182;;;;;
7/18/2000;0.85749251;;;;;
7/19/2000;-0.029757799;;;;;
7/20/2000;-0.765977128;;;;;
7/21/2000;0.458147929;;;;;
7/24/2000;0.195981328;;;;;
7/25/2000;0.126386558;;;;;
7/26/2000;-0.688069763;;;;;
7/27/2000;0.146415926;;;;;
7/28/2000;-0.381537399;;;;;
7/31/2000;-1.104396943;;;;;
08/01/2000;-0.066569025;;;;;
08/02/2000;-0.387807691;;;;;
08/03/2000;0.059734354;;;;;
08/04/2000;1.086424717;;;;;
08/07/2000;0.097206757;;;;;
08/08/2000;0.615100514;;;;;
08/09/2000;-0.297978228;;;;;
08/10/2000;-1.018279733;;;;;
08/11/2000;0.817089575;;;;;
8/14/2000;1.467426142;;;;;
8/15/2000;0.870866411;;;;;
8/16/2000;-0.133463022;;;;;
8/17/2000;-0.904205953;;;;;
8/18/2000;0.765395912;;;;;
8/21/2000;-0.79019104;;;;;
8/22/2000;-0.459622171;;;;;
8/23/2000;0.29238912;;;;;
8/24/2000;0.498764665;;;;;
8/25/2000;-0.320269202;;;;;
8/28/2000;0.809530305;;;;;
8/29/2000;-0.438956748;;;;;
8/30/2000;-0.265974173;;;;;
8/31/2000;0.16005682;;;;;
09/01/2000;-0.196339189;;;;;
09/04/2000;0.719560626;;;;;
09/05/2000;0.113681167;;;;;
09/06/2000;-0.64179732;;;;;
09/11/2000;0.57561636;;;;;
09/12/2000;-0.530139859;;;;;
9/13/2000;-1.560106252;;;;;
9/14/2000;0.381681829;;;;;
9/15/2000;-0.805742637;;;;;
9/18/2000;-0.726562872;;;;;
9/19/2000;-2.370466096;;;;;
9/20/2000;0.652391144;;;;;
9/21/2000;-0.263941899;;;;;
9/22/2000;0.17498354;;;;;
9/25/2000;0.571729272;;;;;
9/26/2000;-0.096887128;;;;;
9/27/2000;-0.197610048;;;;;
9/28/2000;-1.36802228;;;;;
9/29/2000;0.484513281;;;;;
10/02/2000;-0.263118781;;;;;
10/03/2000;-1.223548196;;;;;
10/04/2000;0.221143497;;;;;
10/05/2000;0.774380596;;;;;
10/06/2000;1.520313418;;;;;
10/09/2000;-1.075735043;;;;;
10/10/2000;-0.215538842;;;;;
10/11/2000;-0.27708052;;;;;
10/16/2000;-0.612624447;;;;;
10/17/2000;-0.411713316;;;;;
10/18/2000;-1.145899035;;;;;
10/19/2000;-1.275171212;;;;;
10/20/2000;1.017852945;;;;;
10/23/2000;-0.690470779;;;;;
10/24/2000;-1.189531155;;;;;
10/25/2000;-0.354781628;;;;;
10/26/2000;-0.265283142;;;;;
10/27/2000;1.165184165;;;;;
10/30/2000;0.789267546;;;;;
10/31/2000;0.308056334;;;;;
11/01/2000;-0.039629786;;;;;
11/06/2000;-0.137935905;;;;;
11/07/2000;0.532729929;;;;;
11/08/2000;0.340870178;;;;;
11/09/2000;-0.682697562;;;;;
11/10/2000;-0.28739303;;;;;
11/13/2000;0.237504495;;;;;
11/14/2000;-0.643054233;;;;;
11/17/2000;0.427588248;;;;;
11/20/2000;-0.451139229;;;;;
11/21/2000;0.499089268;;;;;
11/22/2000;0.825678343;;;;;
11/23/2000;-0.590718591;;;;;
11/24/2000;-0.778142004;;;;;
11/27/2000;0.064364989;;;;;
11/28/2000;-1.053171562;;;;;
11/29/2000;-0.281409041;;;;;
11/30/2000;-0.40624766;;;;;
12/01/2000;-1.74000511;;;;;
12/04/2000;0.39041578;;;;;
12/05/2000;0.200302728;;;;;
12/06/2000;1.944050489;;;;;
12/07/2000;-0.448437611;;;;;
12/08/2000;0.996659945;;;;;
12/11/2000;0.86401607;;;;;
12/12/2000;0.302111393;;;;;
12/13/2000;-0.447389358;;;;;
12/14/2000;0.625709382;;;;;
12/15/2000;-0.05121928;;;;;
12/18/2000;-0.479719625;;;;;
12/19/2000;0.173410784;;;;;
12/20/2000;0.497459385;;;;;
12/21/2000;-1.483832543;;;;;
12/22/2000;-0.180109222;;;;;
12/27/2000;0.244855264;;;;;
12/28/2000;0.68600319;;;;;
01/03/2001;0.124045682;;;;;
01/04/2001;2.075185473;;;;;
01/05/2001;0.069505214;;;;;
01/08/2001;-0.268712638;;;;;
01/09/2001;0.164198873;;;;;
01/10/2001;0.480977987;;;;;
01/11/2001;-0.067193292;;;;;
01/12/2001;0.135497463;;;;;
1/15/2001;-0.246375944;;;;;
1/16/2001;0.17199906;;;;;
1/17/2001;-0.403217311;;;;;
1/18/2001;0.813101146;;;;;
1/19/2001;0.532471891;;;;;
1/22/2001;0.014814933;;;;;
1/23/2001;-0.249480841;;;;;
1/24/2001;0.846752507;;;;;
1/29/2001;-0.109612625;;;;;
1/30/2001;-0.011861316;;;;;
1/31/2001;-0.346275245;;;;;
02/01/2001;-0.115447664;;;;;
02/02/2001;-1.616137228;;;;;
02/05/2001;-0.245577777;;;;;
02/06/2001;-0.394952901;;;;;
02/07/2001;0.621839505;;;;;
02/08/2001;-0.448393029;;;;;
02/09/2001;1.028137747;;;;;
02/12/2001;-0.230396025;;;;;
2/13/2001;-0.526239028;;;;;
2/14/2001;0.440215871;;;;;
2/15/2001;0.061996675;;;;;
2/16/2001;-0.514972507;;;;;
2/19/2001;-2.030454798;;;;;
2/20/2001;-0.413224897;;;;;
2/21/2001;-0.331662354;;;;;
2/22/2001;-0.755654689;;;;;
2/23/2001;0.735323419;;;;;
03/01/2001;0.564360077;;;;;
03/02/2001;1.227773822;;;;;
03/05/2001;0.322603374;;;;;
03/06/2001;-0.092483515;;;;;
03/07/2001;-0.490494806;;;;;
03/08/2001;0.170171821;;;;;
03/09/2001;-0.437762378;;;;;
03/12/2001;-0.28630202;;;;;
3/13/2001;-1.790191244;;;;;
3/14/2001;0.126962169;;;;;
3/15/2001;-0.829516093;;;;;
3/16/2001;-0.438374589;;;;;
3/19/2001;0.438252759;;;;;
3/20/2001;-1.062706786;;;;;
3/21/2001;0.16138055;;;;;
3/22/2001;-0.130745738;;;;;
3/23/2001;-2.29014528;;;;;
3/26/2001;0.624583716;;;;;
3/27/2001;0.457712009;;;;;
3/28/2001;0.208948391;;;;;
3/29/2001;-0.375934103;;;;;
3/30/2001;-0.69382095;;;;;
04/02/2001;0.301795558;;;;;
04/03/2001;-0.960731816;;;;;
04/04/2001;-0.467097591;;;;;
04/05/2001;0.233269894;;;;;
04/06/2001;1.228765689;;;;;
04/09/2001;0.070092044;;;;;
04/10/2001;0.424302189;;;;;
04/11/2001;0.61621177;;;;;
04/12/2001;-0.43100453;;;;;
4/17/2001;0.294143479;;;;;
4/18/2001;-0.235906669;;;;;
4/19/2001;1.426643831;;;;;
4/20/2001;-0.938086757;;;;;
4/23/2001;-1.20414076;;;;;
4/24/2001;0.246252625;;;;;
4/25/2001;0.233432117;;;;;
4/26/2001;0.136083162;;;;;
4/27/2001;0.910259005;;;;;
4/30/2001;0.225219385;;;;;
05/03/2001;-0.014222175;;;;;
05/04/2001;0.380297366;;;;;
05/07/2001;-0.080029894;;;;;
05/08/2001;-0.392662245;;;;;
05/09/2001;-0.244064336;;;;;
05/10/2001;0.065764234;;;;;
05/11/2001;0.476748542;;;;;
5/14/2001;-1.178530322;;;;;
5/15/2001;-0.521538651;;;;;
5/16/2001;-0.02305343;;;;;
5/17/2001;1.099397405;;;;;
5/18/2001;0.15505158;;;;;
5/21/2001;0.18911131;;;;;
5/22/2001;0.550988102;;;;;
5/23/2001;-0.699148798;;;;;
5/24/2001;-0.32026183;;;;;
5/25/2001;-0.42471278;;;;;
5/28/2001;-0.56823643;;;;;
5/29/2001;-0.021966333;;;;;
5/30/2001;0.451410113;;;;;
5/31/2001;0.108967064;;;;;
06/01/2001;0.53916418;;;;;
06/04/2001;0.491071432;;;;;
06/05/2001;1.115864591;;;;;
06/06/2001;0.955242382;;;;;
06/07/2001;-0.207901472;;;;;
06/08/2001;0.455253314;;;;;
06/11/2001;-0.348037588;;;;;
06/12/2001;-0.537992914;;;;;
6/13/2001;-0.201399779;;;;;
6/18/2001;0.96421533;;;;;
6/19/2001;-2.699366274;;;;;
6/20/2001;0.118761102;;;;;
6/21/2001;0.473715511;;;;;
6/22/2001;0.727772681;;;;;
6/25/2001;-0.407998681;;;;;
6/26/2001;-0.436531919;;;;;
6/27/2001;-0.259807289;;;;;
6/28/2001;-0.532053432;;;;;
6/29/2001;0.301491708;;;;;
07/02/2001;0.650613951;;;;;
07/03/2001;-0.019684261;;;;;
07/04/2001;-0.861698259;;;;;
07/05/2001;-1.270706464;;;;;
07/06/2001;-0.031167663;;;;;
07/11/2001;-0.594926165;;;;;
07/12/2001;1.071591036;;;;;
7/13/2001;0.435071617;;;;;
7/16/2001;0.708444097;;;;;
7/17/2001;-1.196906086;;;;;
7/18/2001;1.471809082;;;;;
7/19/2001;-1.340248719;;;;;
7/20/2001;-0.08928768;;;;;
7/23/2001;1.088490017;;;;;
7/24/2001;-0.072579143;;;;;
7/25/2001;-1.095151485;;;;;
7/26/2001;0.6605326;;;;;
7/27/2001;-0.4496448;;;;;
7/30/2001;0.322641172;;;;;
7/31/2001;-0.713954469;;;;;
08/01/2001;0.174509797;;;;;
08/02/2001;-0.041363342;;;;;
08/03/2001;0.323757255;;;;;
08/06/2001;0.064483525;;;;;
08/07/2001;0.957863711;;;;;
08/08/2001;-0.049136319;;;;;
08/09/2001;-0.562852314;;;;;
08/10/2001;-0.425371603;;;;;
8/13/2001;0.424488432;;;;;
8/14/2001;-0.795259101;;;;;
8/15/2001;0.322303668;;;;;
8/16/2001;-1.00193991;;;;;
8/17/2001;-0.871313649;;;;;
8/20/2001;-2.744284633;;;;;
8/21/2001;0.270687918;;;;;
8/22/2001;-0.917070342;;;;;
8/23/2001;0.239876774;;;;;
8/24/2001;-0.867413576;;;;;
8/27/2001;1.053963642;;;;;
8/28/2001;-0.01986877;;;;;
8/29/2001;0.09429779;;;;;
8/30/2001;0.271428043;;;;;
8/31/2001;-0.912936136;;;;;
09/03/2001;-0.248468591;;;;;
09/04/2001;-0.213227828;;;;;
09/05/2001;-0.18309756;;;;;
09/06/2001;-1.046610658;;;;;
9/13/2001;-1.96493071;;;;;
9/14/2001;-4.247724133;;;;;
9/17/2001;-0.50029347;;;;;
9/18/2001;0.932884054;;;;;
9/19/2001;0.005936322;;;;;
9/20/2001;0.309670417;;;;;
9/21/2001;-0.350000593;;;;;
9/24/2001;-0.227531179;;;;;
9/25/2001;0.22476771;;;;;
9/26/2001;-0.656824052;;;;;
9/27/2001;-0.472618257;;;;;
9/28/2001;0.850343111;;;;;
10/01/2001;0.431214749;;;;;
10/02/2001;-0.261068336;;;;;
10/03/2001;-0.314066871;;;;;
10/04/2001;-0.264786443;;;;;
10/05/2001;-0.416159234;;;;;
10/08/2001;0.341514386;;;;;
10/09/2001;-0.275207187;;;;;
10/10/2001;0.542992036;;;;;
10/11/2001;0.517213688;;;;;
10/16/2001;0.950083732;;;;;
10/17/2001;-0.180542955;;;;;
10/18/2001;0.035873785;;;;;
10/19/2001;-0.842206892;;;;;
10/22/2001;0.966778249;;;;;
10/23/2001;0.938513851;;;;;
10/24/2001;-0.200447134;;;;;
10/25/2001;-0.364538282;;;;;
10/26/2001;0.675193981;;;;;
10/29/2001;0.148109077;;;;;
10/30/2001;-1.161301085;;;;;
10/31/2001;-0.881133733;;;;;
11/01/2001;0.77103222;;;;;
11/06/2001;0.048721128;;;;;
11/07/2001;0.540045663;;;;;
11/08/2001;0.433343419;;;;;
11/09/2001;-0.140483843;;;;;
11/12/2001;0.433791807;;;;;
11/13/2001;-0.423584611;;;;;
11/14/2001;0.940771345;;;;;
11/19/2001;-0.227757371;;;;;
11/20/2001;0.275779651;;;;;
11/21/2001;-1.006965947;;;;;
11/22/2001;0.410260011;;;;;
11/23/2001;0.617745957;;;;;
11/26/2001;1.108273637;;;;;
11/27/2001;0.796392407;;;;;
11/28/2001;-0.358241698;;;;;
11/29/2001;-1.447463702;;;;;
11/30/2001;-0.540450319;;;;;
12/03/2001;0.376711943;;;;;
12/04/2001;0.80512173;;;;;
12/05/2001;-0.352833695;;;;;
12/06/2001;0.460994999;;;;;
12/07/2001;0.316916207;;;;;
12/10/2001;-0.521371685;;;;;
12/11/2001;0.326539512;;;;;
12/12/2001;-0.232891845;;;;;
12/13/2001;0.547260311;;;;;
12/14/2001;-1.101266678;;;;;
12/17/2001;-0.446306331;;;;;
12/18/2001;-0.116362674;;;;;
12/19/2001;1.283644981;;;;;
12/20/2001;-0.231566287;;;;;
12/21/2001;-0.882230467;;;;;
12/27/2001;0.980655941;;;;;
12/28/2001;0.752090793;;;;;
01/03/2002;-0.320236729;;;;;
01/04/2002;0.727732466;;;;;
01/07/2002;0.118343137;;;;;
01/08/2002;0.090487574;;;;;
01/09/2002;-0.447024151;;;;;
01/10/2002;-0.32742537;;;;;
01/11/2002;-1.090073397;;;;;
1/14/2002;0.036037121;;;;;
1/15/2002;-1.096896191;;;;;
1/16/2002;-0.227810769;;;;;
1/17/2002;0.161527003;;;;;
1/18/2002;0.602586682;;;;;
1/21/2002;0.086405097;;;;;
1/22/2002;-0.575040974;;;;;
1/23/2002;-0.410213114;;;;;
1/24/2002;0.648230309;;;;;
1/29/2002;-0.201107497;;;;;
1/30/2002;-1.60555526;;;;;
1/31/2002;0.075465603;;;;;
02/01/2002;0.498403698;;;;;
02/04/2002;-0.169787632;;;;;
02/05/2002;-0.436033634;;;;;
02/06/2002;0.731629715;;;;;
02/07/2002;0.009259153;;;;;
02/08/2002;-0.225434673;;;;;
2/14/2002;-0.312592301;;;;;
2/15/2002;1.059899063;;;;;
2/18/2002;0.190595478;;;;;
2/19/2002;-0.668805288;;;;;
2/20/2002;-0.499969844;;;;;
2/21/2002;1.235463661;;;;;
2/22/2002;0.800274096;;;;;
2/25/2002;0.114785514;;;;;
2/26/2002;1.535890649;;;;;
2/27/2002;-0.042194578;;;;;
2/28/2002;0.804110231;;;;;
03/01/2002;-0.575176583;;;;;
03/04/2002;1.017137869;;;;;
03/05/2002;0.391269223;;;;;
03/06/2002;-1.512103746;;;;;
03/07/2002;-0.46254067;;;;;
03/08/2002;-0.319695536;;;;;
03/11/2002;0.707422091;;;;;
03/12/2002;-0.805360257;;;;;
3/13/2002;1.417010516;;;;;
3/14/2002;0.147683873;;;;;
3/15/2002;-0.324745205;;;;;
3/18/2002;0.671529617;;;;;
3/19/2002;-0.32771145;;;;;
3/20/2002;-0.371947169;;;;;
3/21/2002;-0.087172794;;;;;
3/22/2002;-1.274919245;;;;;
3/25/2002;-1.233783283;;;;;
3/26/2002;-0.089986085;;;;;
3/27/2002;0.832006713;;;;;
3/28/2002;-0.400413833;;;;;
04/02/2002;-0.499708975;;;;;
04/03/2002;-0.67497185;;;;;
04/04/2002;-0.493972519;;;;;
04/05/2002;0.877061044;;;;;
04/08/2002;-0.258331781;;;;;
04/09/2002;-0.385021046;;;;;
04/10/2002;0.123001474;;;;;
04/11/2002;0.83210827;;;;;
04/12/2002;-0.01854016;;;;;
4/15/2002;1.345563195;;;;;
4/16/2002;-0.97229047;;;;;
4/17/2002;0.498691479;;;;;
4/18/2002;0.37389987;;;;;
4/19/2002;-0.581562544;;;;;
4/22/2002;-0.360265312;;;;;
4/23/2002;-1.032444739;;;;;
4/24/2002;-0.139376991;;;;;
4/25/2002;0.799110271;;;;;
4/26/2002;-0.44728987;;;;;
4/29/2002;-0.864471683;;;;;
4/30/2002;0.060734743;;;;;
05/03/2002;-0.023340735;;;;;
05/06/2002;0.375531796;;;;;
05/07/2002;-0.997555208;;;;;
05/08/2002;-0.47691967;;;;;
05/09/2002;1.542128805;;;;;
05/10/2002;-2.547194612;;;;;
5/13/2002;0.086717922;;;;;
5/14/2002;-0.433139554;;;;;
5/15/2002;0.714122579;;;;;
5/16/2002;0.51341273;;;;;
5/17/2002;1.119570782;;;;;
5/20/2002;0.127373471;;;;;
5/21/2002;-0.109772473;;;;;
5/22/2002;0.126267222;;;;;
5/23/2002;-1.393059841;;;;;
5/24/2002;0.673307564;;;;;
5/27/2002;0.06514603;;;;;
5/28/2002;0.483509508;;;;;
5/29/2002;0.122209915;;;;;
06/03/2002;1.116528287;;;;;
06/04/2002;-0.831494485;;;;;
06/05/2002;-0.241120528;;;;;
06/06/2002;-0.043810182;;;;;
06/07/2002;-2.294775622;;;;;
06/10/2002;0.546785738;;;;;
06/11/2002;1.038364992;;;;;
06/12/2002;-1.186851739;;;;;
6/13/2002;-0.203948854;;;;;
6/14/2002;-0.49376624;;;;;
6/17/2002;-0.798948453;;;;;
6/18/2002;0.695378792;;;;;
6/19/2002;-0.337647763;;;;;
6/20/2002;-1.032584608;;;;;
6/21/2002;-1.714688488;;;;;
6/24/2002;-1.044111785;;;;;
6/25/2002;0.593720341;;;;;
6/26/2002;-0.083901171;;;;;
6/27/2002;-0.026104965;;;;;
6/28/2002;0.607488172;;;;;
07/01/2002;0.229899156;;;;;
07/02/2002;-0.491714666;;;;;
07/03/2002;-0.093716045;;;;;
07/04/2002;-0.47326909;;;;;
07/05/2002;0.044131861;;;;;
07/08/2002;-0.33553282;;;;;
07/11/2002;0.44120826;;;;;
07/12/2002;0.706440414;;;;;
7/15/2002;0.441419541;;;;;
7/16/2002;-0.971330317;;;;;
7/17/2002;-0.14533264;;;;;
7/18/2002;0.505156216;;;;;
7/19/2002;0.170219969;;;;;
7/22/2002;-0.740256659;;;;;
7/23/2002;-2.261767256;;;;;
7/24/2002;-0.258992218;;;;;
7/25/2002;0.360072943;;;;;
7/26/2002;-0.542577022;;;;;
7/29/2002;-0.918018343;;;;;
7/30/2002;0.039805584;;;;;
7/31/2002;0.193339997;;;;;
08/01/2002;0.84630473;;;;;
08/02/2002;-0.005221766;;;;;
08/05/2002;0.175566931;;;;;
08/06/2002;-0.808379838;;;;;
08/07/2002;0.53603361;;;;;
08/08/2002;0.212275416;;;;;
08/09/2002;0.870536879;;;;;
08/12/2002;-0.562876777;;;;;
8/13/2002;-0.443179701;;;;;
8/14/2002;-0.489920111;;;;;
8/15/2002;-0.178253552;;;;;
8/16/2002;-0.309813987;;;;;
8/19/2002;0.692556488;;;;;
8/20/2002;-0.205709711;;;;;
8/21/2002;-0.317536053;;;;;
8/22/2002;0.379671756;;;;;
8/23/2002;0.592914417;;;;;
8/26/2002;-0.059426112;;;;;
8/27/2002;0.997914567;;;;;
8/28/2002;0.536422964;;;;;
8/29/2002;0.015596687;;;;;
8/30/2002;0.16016827;;;;;
09/02/2002;-0.170360676;;;;;
09/03/2002;-0.010159962;;;;;
09/04/2002;-0.681404676;;;;;
09/05/2002;-0.388365542;;;;;
09/06/2002;-0.819552966;;;;;
09/09/2002;-0.016984322;;;;;
09/10/2002;0.725673545;;;;;
09/11/2002;0.017844109;;;;;
09/12/2002;0.713973714;;;;;
9/13/2002;-0.028419347;;;;;
9/16/2002;0.027569157;;;;;
9/17/2002;-1.337638371;;;;;
9/18/2002;-0.576111224;;;;;
9/19/2002;-0.473419331;;;;;
9/20/2002;-0.455430342;;;;;
9/23/2002;0.754350005;;;;;
9/24/2002;-1.125380704;;;;;
9/25/2002;-0.353999623;;;;;
9/26/2002;0.258187595;;;;;
9/27/2002;-0.100864478;;;;;
9/30/2002;-1.880476297;;;;;
10/01/2002;-0.235310536;;;;;
10/02/2002;1.002996383;;;;;
10/03/2002;-0.403238214;;;;;
10/04/2002;0.74200251;;;;;
10/07/2002;0.255069511;;;;;
10/08/2002;-0.926217838;;;;;
10/09/2002;-0.032146284;;;;;
10/10/2002;-0.294105458;;;;;
10/11/2002;0.356137829;;;;;
10/14/2002;-0.027324583;;;;;
10/15/2002;-1.128002741;;;;;
10/16/2002;0.125782116;;;;;
10/17/2002;-0.336720317;;;;;
10/18/2002;1.350853209;;;;;
10/21/2002;0.207448404;;;;;
10/22/2002;0.196834707;;;;;
10/23/2002;0.403897673;;;;;
10/24/2002;1.019704546;;;;;
10/25/2002;-0.064943074;;;;;
10/28/2002;0.372449728;;;;;
10/29/2002;-0.808902459;;;;;
10/30/2002;0.043597277;;;;;
10/31/2002;0.812640683;;;;;
11/01/2002;0.147025796;;;;;
11/04/2002;-0.045434418;;;;;
11/05/2002;-0.410163885;;;;;
11/06/2002;-0.097500956;;;;;
11/07/2002;-0.32758621;;;;;
11/08/2002;0.210160369;;;;;
11/11/2002;0.144097489;;;;;
11/12/2002;0.066881365;;;;;
11/13/2002;-0.468556962;;;;;
11/14/2002;0.126542174;;;;;
11/19/2002;0.382437444;;;;;
11/20/2002;0;;;;;
11/21/2002;0.423835906;;;;;
11/22/2002;0.758523543;;;;;
11/25/2002;0.424365896;;;;;
11/26/2002;-0.618446484;;;;;
11/27/2002;-0.458042583;;;;;
11/28/2002;0.394642358;;;;;
11/29/2002;0.05769276;;;;;
12/02/2002;1.280733436;;;;;
12/03/2002;0.679613927;;;;;
12/04/2002;-0.045737119;;;;;
12/05/2002;-0.10376572;;;;;
12/06/2002;-1.118333721;;;;;
12/09/2002;0.707579226;;;;;
12/10/2002;-1.062417172;;;;;
12/11/2002;-0.034502799;;;;;
12/12/2002;1.30512362;;;;;
12/13/2002;-0.107951476;;;;;
12/16/2002;-0.099745772;;;;;
12/17/2002;0.961689408;;;;;
12/18/2002;0.274349529;;;;;
12/19/2002;0.714644663;;;;;
12/20/2002;1.047318062;;;;;
12/23/2002;1.229567083;;;;;
12/27/2002;-0.077608334;;;;;
12/30/2002;-0.359131522;;;;;
01/03/2003;0.154224284;;;;;
01/06/2003;-0.01422549;;;;;
01/07/2003;2.10793642;;;;;
01/08/2003;-0.51156273;;;;;
01/09/2003;-0.334320556;;;;;
01/10/2003;0.496344614;;;;;
1/13/2003;1.34227718;;;;;
1/14/2003;-0.465400521;;;;;
1/15/2003;0.237965238;;;;;
1/16/2003;-0.809106848;;;;;
1/17/2003;-0.074653939;;;;;
1/20/2003;-1.186821782;;;;;
1/21/2003;-0.109570612;;;;;
1/22/2003;-0.909828682;;;;;
1/23/2003;-1.23016862;;;;;
1/24/2003;0.074601242;;;;;
1/27/2003;-1.556025893;;;;;
1/28/2003;-0.840693073;;;;;
1/29/2003;-0.041272184;;;;;
1/30/2003;1.17891594;;;;;
1/31/2003;-0.328384107;;;;;
02/03/2003;0.589485026;;;;;
02/04/2003;-0.097861477;;;;;
02/05/2003;-1.162054199;;;;;
02/06/2003;0.045709273;;;;;
02/07/2003;-0.086566635;;;;;
02/10/2003;-0.676394319;;;;;
02/11/2003;0.362383216;;;;;
02/12/2003;0.112573811;;;;;
2/13/2003;0.004207523;;;;;
2/14/2003;-1.869924962;;;;;
2/17/2003;-0.091101094;;;;;
2/18/2003;0.394723866;;;;;
2/19/2003;0.995612583;;;;;
2/20/2003;-0.70324575;;;;;
2/21/2003;-0.124186923;;;;;
2/24/2003;0.436947397;;;;;
2/25/2003;-0.311343982;;;;;
2/26/2003;-0.268824287;;;;;
2/27/2003;-0.925016548;;;;;
2/28/2003;0.589012351;;;;;
03/06/2003;0.710866668;;;;;
03/07/2003;1.401103193;;;;;
03/10/2003;0.411596985;;;;;
03/11/2003;-1.686298865;;;;;
03/12/2003;0.094037157;;;;;
3/13/2003;0.774864623;;;;;
3/14/2003;0.646492362;;;;;
3/17/2003;0.106733438;;;;;
3/18/2003;0.19757787;;;;;
3/19/2003;1.003269398;;;;;
3/20/2003;-0.489243392;;;;;
3/21/2003;0.534747858;;;;;
3/24/2003;0.779806291;;;;;
3/25/2003;-1.154164076;;;;;
3/26/2003;0.560202357;;;;;
3/27/2003;-0.083452817;;;;;
3/28/2003;0.094185988;;;;;
3/31/2003;0.61284954;;;;;
04/01/2003;-0.471021099;;;;;
04/02/2003;1.269392639;;;;;
04/03/2003;0.957155969;;;;;
04/04/2003;0.425950674;;;;;
04/07/2003;0.200203312;;;;;
04/08/2003;0.25129824;;;;;
04/09/2003;-1.396504537;;;;;
04/10/2003;-0.066061484;;;;;
04/11/2003;-0.607482654;;;;;
4/14/2003;0.471582863;;;;;
4/15/2003;0.593722763;;;;;
4/16/2003;0.903788554;;;;;
4/17/2003;-0.237114336;;;;;
4/23/2003;1.403246316;;;;;
4/24/2003;-0.194031664;;;;;
4/25/2003;-1.000539384;;;;;
4/28/2003;0.02060332;;;;;
4/29/2003;1.235726488;;;;;
4/30/2003;0.688706863;;;;;
05/05/2003;-0.388668596;;;;;
05/06/2003;0.076680306;;;;;
05/07/2003;-0.688150617;;;;;
05/08/2003;1.136280372;;;;;
05/09/2003;-0.115567756;;;;;
05/12/2003;1.03607873;;;;;
5/13/2003;0.347277269;;;;;
5/14/2003;0.350638881;;;;;
5/15/2003;0.14001331;;;;;
